dataset,case,edits,words,wer,delta_edits_vs_baseline,rel_reduction_vs_baseline,wall_sec,whisper_total_ms
tiny_original_hard_manifest,probe3_wg-0.8_we-0.8_wl0.5,26,559,0.046511627906976744,-2,0.07142857142857142,60.24136567115784,57953.55
tiny_original_hard_manifest,probe3_wg-1.2_we-0.5_wl1.0,26,559,0.046511627906976744,-2,0.07142857142857142,60.26546621322632,57841.59
tiny_original_hard_manifest,probe3_wg-1.2_we0.0_wl0.8,26,559,0.046511627906976744,-2,0.07142857142857142,60.2656774520874,58044.53
tiny_original_hard_manifest,probe3_wg-1.5_we0.0_wl1.0,26,559,0.046511627906976744,-2,0.07142857142857142,60.270562410354614,57800.060000000005
tiny_original_hard_manifest,probe3_wg-0.8_we-0.2_wl0.5,26,559,0.046511627906976744,-2,0.07142857142857142,60.29746389389038,57757.55
tiny_original_hard_manifest,probe3_wg-0.5_we0.2_wl0.8,26,559,0.046511627906976744,-2,0.07142857142857142,60.478750705718994,58106.490000000005
tiny_original_hard_manifest,probe3_wg-1.0_we-0.8_wl1.0,26,559,0.046511627906976744,-2,0.07142857142857142,60.50555443763733,58076.020000000004
tiny_original_hard_manifest,probe3_wg-1.5_we-0.5_wl0.5,26,559,0.046511627906976744,-2,0.07142857142857142,60.5079870223999,57886.979999999996
tiny_original_hard_manifest,probe3_wg-1.5_we-0.8_wl0.8,26,559,0.046511627906976744,-2,0.07142857142857142,60.55559754371643,58148.280000000006
tiny_original_hard_manifest,probe3_wg-0.5_we0.2_wl0.5,26,559,0.046511627906976744,-2,0.07142857142857142,60.60304117202759,58076.21
tiny_original_hard_manifest,probe3_wg-1.0_we0.0_wl0.3,26,559,0.046511627906976744,-2,0.07142857142857142,60.6231324672699,57426.100000000006
tiny_original_hard_manifest,probe3_wg-1.5_we0.0_wl0.5,26,559,0.046511627906976744,-2,0.07142857142857142,60.72491455078125,58396.62
tiny_original_hard_manifest,probe3_wg-0.5_we0.0_wl1.0,26,559,0.046511627906976744,-2,0.07142857142857142,60.77227449417114,58343.86
tiny_original_hard_manifest,probe3_wg-1.5_we0.2_wl0.5,26,559,0.046511627906976744,-2,0.07142857142857142,60.779104471206665,58411.99999999999
tiny_original_hard_manifest,probe3_wg-1.0_we-0.5_wl0.8,26,559,0.046511627906976744,-2,0.07142857142857142,60.79053521156311,58361.06
tiny_original_hard_manifest,probe3_wg-1.2_we-0.5_wl0.5,26,559,0.046511627906976744,-2,0.07142857142857142,60.846574544906616,58016.42
tiny_original_hard_manifest,probe3_wg-1.2_we0.2_wl1.2,26,559,0.046511627906976744,-2,0.07142857142857142,60.879005908966064,58555.13
tiny_original_hard_manifest,probe3_wg-1.5_we-0.8_wl0.5,26,559,0.046511627906976744,-2,0.07142857142857142,60.921125650405884,58459.9
tiny_original_hard_manifest,probe3_wg-1.2_we-0.2_wl1.0,26,559,0.046511627906976744,-2,0.07142857142857142,61.02633833885193,58449.68
tiny_original_hard_manifest,probe3_wg-1.2_we-0.8_wl1.2,26,559,0.046511627906976744,-2,0.07142857142857142,61.078810930252075,58462.700000000004
tiny_original_hard_manifest,probe3_wg-1.2_we-0.8_wl0.8,26,559,0.046511627906976744,-2,0.07142857142857142,61.17330503463745,58714.01999999999
tiny_original_hard_manifest,probe3_wg-1.2_we0.0_wl1.0,26,559,0.046511627906976744,-2,0.07142857142857142,61.18901205062866,58716.1
tiny_original_hard_manifest,probe3_wg-1.2_we-0.5_wl0.8,26,559,0.046511627906976744,-2,0.07142857142857142,61.22065830230713,58865.799999999996
tiny_original_hard_manifest,probe3_wg-0.8_we-0.2_wl1.0,26,559,0.046511627906976744,-2,0.07142857142857142,61.24873161315918,58730.850000000006
tiny_original_hard_manifest,probe3_wg-0.5_we0.0_wl0.3,26,559,0.046511627906976744,-2,0.07142857142857142,61.26755142211914,59044.07
tiny_original_hard_manifest,probe3_wg-0.5_we-0.2_wl0.5,26,559,0.046511627906976744,-2,0.07142857142857142,61.39264416694641,58841.21
tiny_original_hard_manifest,probe3_wg-0.5_we-0.5_wl1.2,26,559,0.046511627906976744,-2,0.07142857142857142,61.44428586959839,58485.82
tiny_original_hard_manifest,probe3_wg-0.8_we0.2_wl1.0,26,559,0.046511627906976744,-2,0.07142857142857142,61.45894765853882,58671.38
tiny_original_hard_manifest,probe3_wg-1.0_we-0.5_wl0.3,26,559,0.046511627906976744,-2,0.07142857142857142,61.467217206954956,59109.409999999996
tiny_original_hard_manifest,probe3_wg-1.5_we-0.2_wl0.3,26,559,0.046511627906976744,-2,0.07142857142857142,61.47001838684082,59118.229999999996
tiny_original_hard_manifest,probe3_wg-1.2_we-0.2_wl1.2,26,559,0.046511627906976744,-2,0.07142857142857142,61.51780962944031,59059.979999999996
tiny_original_hard_manifest,probe3_wg-0.8_we-0.5_wl0.3,26,559,0.046511627906976744,-2,0.07142857142857142,61.77863264083862,59465.770000000004
tiny_original_hard_manifest,probe3_wg-1.5_we0.0_wl0.3,26,559,0.046511627906976744,-2,0.07142857142857142,61.828049659729004,59460.79000000001
tiny_original_hard_manifest,probe3_wg-0.5_we-0.2_wl0.3,26,559,0.046511627906976744,-2,0.07142857142857142,61.83202052116394,58260.44
tiny_original_hard_manifest,probe3_wg-1.5_we-0.5_wl1.0,26,559,0.046511627906976744,-2,0.07142857142857142,61.855754137039185,59291.17
tiny_original_hard_manifest,probe3_wg-1.0_we0.2_wl0.8,26,559,0.046511627906976744,-2,0.07142857142857142,61.94452095031738,59033.05
tiny_original_hard_manifest,probe3_wg-1.0_we-0.2_wl1.2,26,559,0.046511627906976744,-2,0.07142857142857142,62.02656936645508,58858.0
tiny_original_hard_manifest,probe3_wg-1.0_we-0.8_wl0.8,26,559,0.046511627906976744,-2,0.07142857142857142,62.03289604187012,59662.88
tiny_original_hard_manifest,probe3_wg-1.5_we-0.2_wl0.8,26,559,0.046511627906976744,-2,0.07142857142857142,62.03507685661316,59528.92
tiny_original_hard_manifest,probe3_wg-1.0_we0.0_wl0.5,26,559,0.046511627906976744,-2,0.07142857142857142,62.06597352027893,59898.079999999994
tiny_original_hard_manifest,probe3_wg-1.2_we-0.2_wl0.3,26,559,0.046511627906976744,-2,0.07142857142857142,62.165505170822144,59600.75
tiny_original_hard_manifest,probe3_wg-1.2_we-0.5_wl1.2,26,559,0.046511627906976744,-2,0.07142857142857142,62.25388431549072,59888.81
tiny_original_hard_manifest,probe3_wg-1.0_we0.0_wl0.8,26,559,0.046511627906976744,-2,0.07142857142857142,62.36191487312317,59980.530000000006
tiny_original_hard_manifest,probe3_wg-1.2_we-0.8_wl1.0,26,559,0.046511627906976744,-2,0.07142857142857142,62.5080943107605,60139.62
tiny_original_hard_manifest,probe3_wg-1.2_we-0.5_wl0.3,26,559,0.046511627906976744,-2,0.07142857142857142,62.73718571662903,60229.59999999999
tiny_original_hard_manifest,probe3_wg-1.5_we0.2_wl0.8,26,559,0.046511627906976744,-2,0.07142857142857142,62.77125883102417,60011.15
tiny_original_hard_manifest,probe3_wg-0.8_we0.2_wl1.2,26,559,0.046511627906976744,-2,0.07142857142857142,62.84409022331238,60367.549999999996
tiny_original_hard_manifest,probe3_wg-0.5_we0.0_wl0.8,26,559,0.046511627906976744,-2,0.07142857142857142,63.04124426841736,60746.3
tiny_original_hard_manifest,probe3_wg-1.5_we0.0_wl1.2,26,559,0.046511627906976744,-2,0.07142857142857142,63.06245827674866,60657.43
tiny_original_hard_manifest,probe3_wg-0.8_we0.0_wl1.2,26,559,0.046511627906976744,-2,0.07142857142857142,63.2257285118103,61081.75
tiny_original_hard_manifest,probe3_wg-1.2_we0.2_wl0.5,26,559,0.046511627906976744,-2,0.07142857142857142,63.31254434585571,60968.67
tiny_original_hard_manifest,probe3_wg-1.5_we-0.8_wl1.2,26,559,0.046511627906976744,-2,0.07142857142857142,63.67572045326233,61253.32
tiny_original_hard_manifest,probe3_wg-1.2_we-0.2_wl0.8,26,559,0.046511627906976744,-2,0.07142857142857142,63.7247588634491,61244.89
tiny_original_hard_manifest,probe3_wg-1.2_we-0.2_wl0.5,26,559,0.046511627906976744,-2,0.07142857142857142,63.936647176742554,61221.27
tiny_original_hard_manifest,probe3_wg-1.5_we0.2_wl1.0,26,559,0.046511627906976744,-2,0.07142857142857142,63.96113610267639,61456.259999999995
tiny_original_hard_manifest,probe3_wg-1.5_we-0.5_wl1.2,26,559,0.046511627906976744,-2,0.07142857142857142,64.57524037361145,62104.07
tiny_original_hard_manifest,probe3_wg-0.5_we0.2_wl0.3,28,559,0.05008944543828265,0,0.0,59.54474234580994,57168.740000000005
tiny_original_hard_manifest,probe3_wg-0.8_we0.2_wl0.3,28,559,0.05008944543828265,0,0.0,59.73343014717102,57389.12999999999
tiny_original_hard_manifest,probe3_wg-1.2_we0.2_wl0.3,28,559,0.05008944543828265,0,0.0,60.748812198638916,58246.44
tiny_original_hard_manifest,probe3_wg-1.5_we0.2_wl0.3,28,559,0.05008944543828265,0,0.0,61.34358596801758,58838.68
tiny_original_hard_manifest,probe3_wg-1.0_we0.2_wl0.3,28,559,0.05008944543828265,0,0.0,61.39520311355591,59081.12
tiny_original_hard_manifest,baseline,28,559,0.05008944543828265,0,0.0,61.813570737838745,59498.25
